sensor,axis,width_px,median,min,max,suspect_hardware
medium_1mm_r1,Fz,640,0.1172150373458862,0.1163050159811973,0.1703472435474395,False
medium_1mm_r1,Fz,854,0.1397570669651031,0.1236278191208839,0.1491521298885345,False
medium_1mm_r1,Fz,1280,0.126613974571228,0.1218563914299011,0.1360687613487243,False
medium_1mm_r1,Fz,1920,0.148122951388359,0.1178271174430847,0.161668375134468,False
medium_1mm_r2,Fx,8,0.0711237713694572,0.0659772455692291,0.0733460485935211,False
medium_1mm_r2,Fx,16,0.0373833775520324,0.0308619402348995,0.0390632152557373,False
medium_1mm_r2,Fx,32,0.0471945144236087,0.0451259687542915,0.0532188117504119,False
medium_1mm_r2,Fx,48,0.0467948243021965,0.0390661209821701,0.0653740242123603,False
medium_1mm_r2,Fx,80,0.0558868497610092,0.0433541052043437,0.0575651824474334,False
medium_1mm_r2,Fx,160,0.047845397144556,0.0459695309400558,0.0648630484938621,False
medium_1mm_r2,Fx,320,0.0536324381828308,0.0457492545247077,0.053808107972145,False
medium_1mm_r2,Fx,426,0.0460622310638427,0.0391989238560199,0.0482079572975635,False
medium_1mm_r2,Fx,640,0.0433675348758697,0.0390628166496753,0.0477089323103427,False
medium_1mm_r2,Fx,854,0.0402717553079128,0.0400326587259769,0.0569235868752002,False
medium_1mm_r2,Fx,1280,0.0419377274811267,0.0407278798520565,0.0420865342020988,False
medium_1mm_r2,Fx,1920,0.0380796529352664,0.0314963981509208,0.0493207275867462,False
medium_1mm_r2,Fy,8,0.0616609044373035,0.0603756979107856,0.0885105580091476,False
medium_1mm_r2,Fy,16,0.0546526983380317,0.0534209161996841,0.0571129731833934,False
medium_1mm_r2,Fy,32,0.0529245659708976,0.0515505410730838,0.0560024753212928,False
medium_1mm_r2,Fy,48,0.0454914681613445,0.0447934716939926,0.0488251782953739,False
medium_1mm_r2,Fy,80,0.0451357960700988,0.0440479777753353,0.0646959021687507,False
medium_1mm_r2,Fy,160,0.0609053634107112,0.0601488500833511,0.0718990340828895,False
medium_1mm_r2,Fy,320,0.0454817153513431,0.0419250503182411,0.0514321587979793,False
medium_1mm_r2,Fy,426,0.0544895827770233,0.049989890307188,0.059044599533081,False
medium_1mm_r2,Fy,640,0.0519032217562198,0.0421837978065013,0.0629185512661933,False
medium_1mm_r2,Fy,854,0.0444318503141403,0.0420505478978157,0.0520567595958709,False
medium_1mm_r2,Fy,1280,0.0452737770974636,0.0418221093714237,0.0662348940968513,False
medium_1mm_r2,Fy,1920,0.0469008013606071,0.0413813032209873,0.058192491531372,False
medium_1mm_r2,Fz,8,0.2146239578723907,0.1995757520198822,0.2708291113376617,False
medium_1mm_r2,Fz,16,0.1336043328046798,0.111850693821907,0.1392410844564438,False
medium_1mm_r2,Fz,32,0.1718387901782989,0.1403331905603408,0.1815906763076782,False
medium_1mm_r2,Fz,48,0.149032324552536,0.132786363363266,0.1670795828104019,False
medium_1mm_r2,Fz,80,0.1395395249128341,0.1195404604077339,0.1699346005916595,False
